national_inv,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,ppap_risk,went_on_backorder
14.0,0.0,0.0,0.0,0.0,5.0,9.0,19.0,29.0,no,no
44.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,no,no
4.0,0.0,0.0,1.0,2.0,6.0,12.0,20.0,20.0,no,yes
0.0,0.0,30.0,40.0,45.0,5.0,15.0,36.0,54.0,no,yes
4.0,0.0,107.0,170.0,254.0,29.0,113.0,173.0,203.0,no,yes
0.0,0.0,58.0,87.0,116.0,0.0,0.0,0.0,0.0,no,no
4.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,no,yes
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,21.0,30.0,48.0,4.0,13.0,23.0,39.0,no,yes
981.0,1.0,1000.0,1000.0,1000.0,316.0,827.0,1957.0,2446.0,no,no
157.0,0.0,0.0,0.0,0.0,9.0,22.0,79.0,96.0,no,yes
-1.0,4.0,208.0,348.0,460.0,141.0,202.0,441.0,613.0,no,yes
5.0,0.0,50.0,75.0,100.0,6.0,26.0,38.0,52.0,no,yes
459.0,47.0,23.0,115.0,338.0,22.0,229.0,312.0,462.0,no,no
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,no,no
0.0,1.0,0.0,0.0,0.0,8.0,25.0,58.0,66.0,yes,yes
0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,no,no
106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,yes
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
-2.0,0.0,12.0,16.0,20.0,8.0,9.0,13.0,16.0,no,yes
0.0,0.0,10.0,14.0,14.0,0.0,10.0,14.0,20.0,no,yes
85.0,64.0,1093.0,1749.0,2285.0,293.0,903.0,1537.0,2240.0,no,yes
3.0,1.0,4.0,8.0,12.0,3.0,9.0,10.0,14.0,no,yes
32.0,0.0,0.0,0.0,0.0,4.0,14.0,20.0,22.0,no,no
52.0,0.0,160.0,304.0,432.0,50.0,143.0,242.0,373.0,yes,yes
22.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,15.0,no,no
27.0,0.0,0.0,0.0,12.0,9.0,22.0,41.0,68.0,yes,yes
14.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,14.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,no,no
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,no,no
120.0,0.0,0.0,48.0,48.0,123.0,275.0,345.0,360.0,no,yes
19.0,0.0,0.0,0.0,0.0,3.0,7.0,16.0,25.0,no,no
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,yes
12.0,0.0,30.0,30.0,30.0,1.0,1.0,4.0,16.0,no,yes
-9.0,0.0,1333.0,2072.0,2842.0,322.0,1168.0,2250.0,4307.0,yes,yes
58.0,4.0,322.0,482.0,626.0,50.0,157.0,334.0,524.0,yes,yes
56.0,26.0,179.0,312.0,444.0,51.0,150.0,279.0,440.0,no,yes
0.0,0.0,383.0,503.0,503.0,0.0,0.0,0.0,0.0,yes,yes
4.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,8.0,no,yes
-4.0,2.0,42.0,84.0,133.0,32.0,89.0,99.0,103.0,no,yes
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
9.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,no,no
9.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,14.0,no,no
2.0,0.0,1.0,3.0,4.0,0.0,2.0,2.0,3.0,no,yes
0.0,0.0,5.0,5.0,6.0,0.0,3.0,5.0,5.0,no,yes
133.0,22.0,162.0,297.0,405.0,46.0,147.0,303.0,487.0,no,no
99.0,0.0,0.0,0.0,0.0,4.0,12.0,29.0,49.0,no,no
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
1.0,0.0,4.0,7.0,10.0,1.0,4.0,7.0,12.0,no,yes
1.0,0.0,12.0,24.0,36.0,5.0,11.0,18.0,24.0,yes,yes
12.0,3.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,no,no
1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,no,no
342.0,0.0,0.0,0.0,0.0,25.0,62.0,229.0,407.0,no,no
109.0,0.0,0.0,300.0,300.0,25.0,58.0,140.0,193.0,no,no
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
142.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,44.0,no,no
192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
11.0,0.0,2.0,5.0,9.0,4.0,6.0,7.0,7.0,no,no
3.0,0.0,0.0,0.0,0.0,6.0,15.0,24.0,34.0,no,yes
11.0,0.0,0.0,6.0,12.0,0.0,5.0,10.0,17.0,no,no
84.0,0.0,0.0,0.0,155.0,5.0,15.0,45.0,71.0,yes,no
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
396.0,0.0,0.0,0.0,0.0,9.0,21.0,70.0,120.0,no,no
97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
6720.0,13.0,0.0,0.0,0.0,227.0,820.0,1540.0,2234.0,no,no
12.0,0.0,65.0,85.0,105.0,9.0,21.0,44.0,72.0,no,yes
1.0,0.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,yes,yes
1.0,0.0,7.0,7.0,11.0,0.0,0.0,6.0,8.0,yes,yes
-13.0,0.0,0.0,0.0,0.0,20.0,59.0,169.0,242.0,no,yes
1708.0,236.0,0.0,0.0,0.0,456.0,740.0,1472.0,2866.0,no,no
2.0,0.0,6.0,12.0,18.0,3.0,7.0,12.0,19.0,no,yes
3.0,2.0,4.0,6.0,12.0,1.0,9.0,17.0,21.0,no,no
6.0,0.0,0.0,3.0,6.0,1.0,2.0,6.0,11.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
49.0,55.0,310.0,581.0,822.0,122.0,322.0,526.0,754.0,no,no
1.0,0.0,5.0,6.0,6.0,4.0,5.0,5.0,5.0,no,yes
17.0,4.0,6.0,24.0,51.0,6.0,17.0,42.0,54.0,no,no
6.0,0.0,32.0,32.0,32.0,6.0,18.0,32.0,44.0,no,yes
12.0,0.0,100.0,100.0,200.0,25.0,67.0,92.0,108.0,no,yes
2.0,0.0,11.0,27.0,39.0,4.0,10.0,17.0,24.0,no,yes
14.0,0.0,200.0,200.0,200.0,17.0,24.0,43.0,49.0,no,no
6.0,0.0,6.0,12.0,12.0,3.0,4.0,8.0,14.0,yes,no
9.0,0.0,480.0,660.0,660.0,38.0,133.0,253.0,368.0,no,yes
249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no,no
375.0,96.0,624.0,1104.0,1632.0,178.0,503.0,960.0,1398.0,no,no
0.0,0.0,183.0,194.0,194.0,0.0,0.0,0.0,0.0,no,no
0.0,11.0,85.0,140.0,200.0,35.0,86.0,153.0,223.0,no,yes
22835.0,73.0,0.0,0.0,0.0,115.0,349.0,493.0,708.0,no,no
0.0,0.0,96.0,141.0,208.0,0.0,0.0,0.0,0.0,yes,yes
0.0,0.0,15.0,15.0,15.0,1.0,4.0,14.0,20.0,no,yes
14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,no,no
0.0,0.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,no,yes
0.0,3.0,72.0,112.0,151.0,40.0,129.0,158.0,247.0,no,yes
7.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,7.0,no,no
19.0,14.0,15.0,15.0,30.0,4.0,14.0,28.0,41.0,no,no
3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,no,no
0.0,0.0,130.0,130.0,130.0,0.0,1.0,1.0,1.0,no,yes
17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,no,no
191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,no,no
-4.0,0.0,7.0,8.0,10.0,0.0,12.0,12.0,13.0,no,no
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,no,yes
19.0,0.0,0.0,0.0,0.0,5.0,11.0,18.0,27.0,no,yes
109.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,11.0,no,no
0.0,0.0,462.0,632.0,632.0,0.0,2.0,2.0,2.0,no,yes
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,22.0,30.0,48.0,7.0,24.0,34.0,48.0,no,yes
5.0,0.0,50.0,50.0,100.0,5.0,30.0,44.0,62.0,no,yes
2.0,0.0,77.0,137.0,207.0,14.0,32.0,55.0,56.0,no,yes
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
17.0,0.0,0.0,0.0,15.0,1.0,8.0,13.0,20.0,no,yes
0.0,0.0,320.0,544.0,784.0,0.0,0.0,0.0,0.0,no,yes
2.0,0.0,60.0,67.0,96.0,5.0,6.0,6.0,6.0,no,yes
3.0,8.0,2560.0,4168.0,6088.0,0.0,0.0,0.0,0.0,no,yes
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,14.0,14.0,14.0,0.0,0.0,1.0,1.0,no,yes
-10.0,45.0,493.0,883.0,1183.0,251.0,484.0,851.0,1142.0,no,yes
5.0,0.0,42.0,42.0,63.0,13.0,25.0,38.0,57.0,no,yes
5.0,0.0,32.0,47.0,62.0,3.0,14.0,27.0,53.0,no,yes
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
19149.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,yes,no
3470.0,0.0,0.0,0.0,0.0,21.0,36.0,132.0,174.0,no,no
6.0,0.0,2.0,4.0,6.0,12.0,23.0,33.0,42.0,no,yes
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no,no
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
5.0,0.0,51.0,91.0,136.0,23.0,49.0,66.0,66.0,no,yes
2.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,no,no
60.0,10.0,0.0,0.0,10.0,0.0,0.0,21.0,31.0,no,no
7.0,0.0,14.0,28.0,42.0,16.0,36.0,42.0,44.0,no,yes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,no,yes
4.0,0.0,10.0,20.0,30.0,4.0,16.0,28.0,49.0,no,yes
13.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,no,no
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
17.0,0.0,92.0,157.0,209.0,13.0,55.0,110.0,168.0,no,yes
-19.0,5.0,191.0,303.0,432.0,25.0,152.0,427.0,508.0,yes,yes
3.0,0.0,8.0,8.0,9.0,1.0,5.0,6.0,12.0,no,no
88.0,44.0,76.0,76.0,99.0,2.0,26.0,54.0,90.0,no,no
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
871.0,1075.0,1000.0,2000.0,4000.0,313.0,1121.0,2247.0,3473.0,no,no
3.0,0.0,10.0,20.0,20.0,1.0,6.0,9.0,16.0,yes,yes
124.0,44.0,33.0,123.0,213.0,20.0,56.0,119.0,156.0,no,no
5.0,0.0,5.0,5.0,10.0,1.0,3.0,5.0,8.0,no,yes
3.0,0.0,1.0,4.0,6.0,0.0,4.0,4.0,4.0,no,yes
1745.0,311.0,2996.0,5081.0,6749.0,716.0,2719.0,5018.0,8059.0,no,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
42.0,0.0,200.0,280.0,340.0,28.0,88.0,172.0,285.0,no,yes
97.0,0.0,0.0,0.0,0.0,3.0,9.0,14.0,15.0,no,no
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
156.0,2.0,0.0,0.0,0.0,18.0,63.0,140.0,219.0,no,no
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,no,yes
0.0,0.0,462.0,631.0,631.0,0.0,2.0,2.0,2.0,no,yes
51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
49.0,0.0,0.0,20.0,40.0,5.0,22.0,46.0,66.0,no,no
5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
1.0,0.0,43.0,79.0,121.0,7.0,29.0,62.0,92.0,no,yes
187.0,0.0,0.0,6.0,67.0,100.0,180.0,241.0,551.0,no,no
0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,no,yes
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,no,yes
7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,yes,no
31.0,0.0,305.0,472.0,633.0,39.0,134.0,328.0,583.0,yes,yes
18.0,0.0,86.0,168.0,252.0,11.0,62.0,125.0,179.0,no,yes
3976.0,4774.0,22006.0,36443.0,55474.0,5719.0,17277.0,30798.0,48851.0,yes,no
10512.0,0.0,0.0,0.0,0.0,5.0,33.0,41.0,50.0,no,no
8.0,0.0,12.0,12.0,12.0,9.0,9.0,13.0,28.0,no,yes
-1.0,5.0,68.0,112.0,164.0,12.0,29.0,82.0,126.0,yes,yes
57.0,5.0,792.0,1344.0,2100.0,271.0,891.0,1417.0,1806.0,no,yes
81.0,2.0,96.0,96.0,96.0,14.0,47.0,88.0,132.0,no,no
6.0,0.0,0.0,0.0,0.0,3.0,6.0,10.0,13.0,no,no
180.0,89.0,1100.0,1650.0,2200.0,182.0,598.0,1244.0,1969.0,no,yes
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
9.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,no,yes
220.0,0.0,160.0,320.0,640.0,41.0,135.0,269.0,402.0,no,yes
1329.0,103.0,1605.0,2650.0,4198.0,422.0,1471.0,3075.0,4675.0,no,no
22.0,6.0,177.0,291.0,405.0,37.0,129.0,236.0,379.0,no,yes
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
109.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,no,no
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,no,no
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,no,no
3.0,0.0,5.0,10.0,15.0,2.0,5.0,8.0,11.0,no,yes
21.0,0.0,0.0,0.0,8.0,1.0,7.0,15.0,18.0,no,no
8.0,0.0,9.0,15.0,21.0,2.0,5.0,9.0,18.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
12.0,2.0,0.0,0.0,0.0,3.0,11.0,18.0,27.0,no,no
251.0,0.0,0.0,0.0,0.0,4.0,15.0,35.0,56.0,yes,no
9.0,0.0,10.0,22.0,30.0,3.0,9.0,22.0,31.0,no,no
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
212.0,0.0,0.0,0.0,0.0,4.0,16.0,27.0,57.0,no,no
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
2.0,0.0,6.0,6.0,18.0,6.0,12.0,26.0,28.0,no,yes
4.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,no,yes
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,no,yes
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
23.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,yes,no
237.0,0.0,0.0,0.0,0.0,1.0,10.0,18.0,18.0,no,no
50.0,39.0,64.0,152.0,196.0,53.0,174.0,349.0,574.0,no,yes
73.0,0.0,56.0,110.0,164.0,14.0,52.0,119.0,159.0,no,no
6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,no,yes
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
11.0,0.0,0.0,0.0,0.0,10.0,22.0,34.0,51.0,no,no
65.0,11.0,26.0,68.0,83.0,9.0,30.0,83.0,102.0,no,no
0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,no,yes
1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,5.0,no,yes
88.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,yes,no
8.0,0.0,16.0,40.0,60.0,5.0,23.0,44.0,65.0,no,yes
5.0,0.0,12.0,12.0,12.0,4.0,9.0,23.0,36.0,no,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
25.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,39.0,no,no
6.0,0.0,25.0,50.0,75.0,5.0,24.0,61.0,87.0,no,yes
0.0,0.0,7.0,11.0,13.0,2.0,4.0,6.0,9.0,no,yes
2525.0,0.0,0.0,0.0,0.0,7.0,42.0,103.0,181.0,no,no
-17.0,0.0,257.0,383.0,513.0,32.0,123.0,276.0,429.0,yes,yes
-4.0,0.0,53.0,86.0,112.0,4.0,50.0,76.0,115.0,no,yes
3627.0,13.0,0.0,0.0,0.0,27.0,91.0,182.0,293.0,no,no
0.0,0.0,7.0,7.0,7.0,0.0,1.0,4.0,4.0,no,yes
-1.0,0.0,17.0,27.0,32.0,7.0,12.0,26.0,32.0,no,yes
26.0,0.0,11.0,22.0,33.0,2.0,10.0,27.0,52.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
10.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,no,no
0.0,0.0,15.0,23.0,31.0,3.0,10.0,16.0,24.0,yes,yes
3.0,12.0,17.0,27.0,33.0,2.0,11.0,17.0,24.0,no,yes
267.0,19.0,36.0,156.0,288.0,71.0,218.0,368.0,451.0,no,no
0.0,0.0,4.0,6.0,7.0,0.0,6.0,6.0,6.0,no,yes
5.0,0.0,87.0,130.0,169.0,16.0,28.0,35.0,36.0,no,yes
2.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,no,no
20.0,0.0,10.0,10.0,20.0,3.0,13.0,13.0,29.0,no,yes
5.0,0.0,47.0,66.0,66.0,11.0,36.0,62.0,76.0,no,yes
47.0,1.0,9.0,54.0,55.0,0.0,0.0,0.0,0.0,no,no
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
175.0,0.0,0.0,0.0,0.0,12.0,29.0,51.0,90.0,yes,no
53.0,1.0,31.0,60.0,89.0,8.0,35.0,63.0,97.0,no,no
1.0,0.0,40.0,60.0,90.0,7.0,25.0,41.0,66.0,no,yes
55.0,0.0,216.0,360.0,492.0,30.0,108.0,275.0,340.0,yes,yes
0.0,0.0,142.0,142.0,142.0,0.0,0.0,0.0,0.0,no,yes
2.0,0.0,18.0,38.0,58.0,4.0,20.0,38.0,54.0,no,yes
0.0,0.0,4.0,7.0,9.0,1.0,4.0,7.0,12.0,no,yes
3.0,0.0,1.0,3.0,5.0,0.0,1.0,4.0,7.0,no,yes
5533.0,304.0,2520.0,5320.0,7000.0,566.0,1787.0,4198.0,6590.0,no,no
0.0,0.0,10.0,10.0,10.0,1.0,2.0,6.0,10.0,no,yes
-1.0,0.0,47.0,63.0,87.0,17.0,41.0,61.0,96.0,no,yes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
15.0,0.0,28.0,28.0,28.0,0.0,2.0,2.0,2.0,no,yes
0.0,0.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,no,yes
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
4.0,10.0,10.0,18.0,18.0,2.0,5.0,8.0,10.0,no,no
4.0,1.0,9.0,19.0,23.0,9.0,15.0,23.0,23.0,no,yes
8.0,0.0,54.0,72.0,90.0,9.0,23.0,40.0,72.0,no,yes
228.0,0.0,150.0,150.0,150.0,3.0,3.0,3.0,3.0,no,yes
0.0,0.0,14.0,23.0,23.0,0.0,0.0,0.0,0.0,yes,yes
2.0,0.0,8.0,8.0,8.0,3.0,7.0,14.0,23.0,no,yes
1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,no,yes
44.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,no,no
484.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,16.0,no,no
2.0,0.0,38.0,62.0,86.0,11.0,27.0,42.0,68.0,no,yes
2.0,0.0,90.0,144.0,198.0,38.0,64.0,130.0,168.0,no,yes
5.0,0.0,24.0,40.0,56.0,7.0,20.0,34.0,64.0,no,yes
0.0,0.0,14.0,23.0,25.0,0.0,0.0,0.0,0.0,yes,yes
9.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,no,no
-101.0,0.0,262.0,262.0,262.0,0.0,104.0,104.0,114.0,no,yes
2.0,0.0,15.0,22.0,36.0,0.0,7.0,14.0,19.0,no,yes
6.0,0.0,3.0,6.0,9.0,1.0,7.0,17.0,19.0,no,no
52.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,yes,no
2.0,0.0,15.0,23.0,31.0,0.0,7.0,14.0,20.0,no,yes
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
93.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,7.0,yes,yes
-4.0,4.0,325.0,651.0,929.0,59.0,231.0,599.0,769.0,no,yes
0.0,0.0,47.0,47.0,47.0,1.0,3.0,8.0,16.0,no,yes
6.0,0.0,24.0,24.0,36.0,7.0,17.0,33.0,51.0,no,yes
-1.0,0.0,26.0,36.0,51.0,8.0,18.0,42.0,52.0,no,yes
0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,yes,no
27.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,19.0,no,no
3.0,0.0,9.0,16.0,26.0,4.0,10.0,18.0,29.0,no,yes
3.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,5.0,no,yes
57.0,28.0,380.0,616.0,864.0,104.0,321.0,547.0,856.0,no,yes
-2.0,0.0,52.0,52.0,52.0,4.0,18.0,39.0,66.0,no,yes
47.0,0.0,400.0,700.0,900.0,160.0,319.0,553.0,892.0,no,yes
2.0,0.0,0.0,0.0,0.0,3.0,10.0,22.0,23.0,no,yes
79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,no,no
2848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no,no
59.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,no,no
29.0,0.0,24.0,48.0,72.0,10.0,20.0,40.0,82.0,no,no
9.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,8.0,no,no
8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,yes,no
861.0,0.0,0.0,0.0,0.0,24.0,63.0,92.0,143.0,no,no
0.0,0.0,3.0,4.0,5.0,2.0,3.0,4.0,7.0,no,yes
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,10.0,12.0,12.0,0.0,0.0,0.0,0.0,yes,yes
187.0,1.0,26.0,157.0,296.0,24.0,76.0,168.0,168.0,yes,no
243.0,0.0,0.0,0.0,0.0,8.0,15.0,27.0,40.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,yes
0.0,0.0,0.0,0.0,0.0,1.0,7.0,16.0,25.0,yes,yes
2040.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,80.0,no,no
7.0,0.0,30.0,47.0,64.0,4.0,23.0,30.0,48.0,no,yes
6.0,0.0,0.0,4.0,6.0,4.0,6.0,11.0,17.0,no,yes
0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,no,no
1.0,0.0,27.0,40.0,51.0,8.0,24.0,44.0,62.0,no,yes
16.0,0.0,0.0,6.0,9.0,0.0,0.0,12.0,19.0,no,no
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no,no
-10.0,92.0,132.0,272.0,444.0,78.0,197.0,354.0,452.0,no,yes
9.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,no,no
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
147.0,6.0,0.0,0.0,0.0,16.0,64.0,173.0,284.0,no,no
4.0,0.0,40.0,64.0,88.0,7.0,25.0,44.0,65.0,no,yes
0.0,0.0,18.0,26.0,34.0,4.0,13.0,22.0,34.0,no,yes
1149.0,260.0,520.0,1040.0,1300.0,190.0,547.0,1167.0,1638.0,no,no
6.0,0.0,70.0,118.0,153.0,9.0,29.0,68.0,111.0,no,yes
2.0,0.0,24.0,36.0,48.0,16.0,37.0,49.0,87.0,no,yes
1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,no,no
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
10.0,0.0,42.0,42.0,45.0,9.0,17.0,31.0,55.0,no,yes
11.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,14.0,no,no
5.0,0.0,5.0,8.0,14.0,6.0,10.0,16.0,25.0,no,yes
0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,yes,yes
244.0,46.0,274.0,541.0,952.0,107.0,402.0,871.0,1177.0,no,no
0.0,0.0,10.0,10.0,10.0,5.0,6.0,7.0,9.0,no,yes
0.0,0.0,1519.0,1791.0,1791.0,0.0,0.0,0.0,0.0,no,yes
0.0,0.0,4.0,5.0,6.0,1.0,3.0,5.0,6.0,no,yes
17.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,no,no
-4.0,0.0,565.0,871.0,979.0,26.0,124.0,301.0,457.0,no,yes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,yes
229.0,0.0,0.0,0.0,0.0,16.0,79.0,167.0,295.0,no,no
0.0,0.0,16.0,32.0,44.0,2.0,8.0,20.0,24.0,no,yes
47.0,0.0,4800.0,4800.0,4800.0,297.0,843.0,1594.0,2434.0,no,yes
25.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,no,no
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
