customerID,tenure,Contract,PaymentMethod,MonthlyCharges,Churn
8267-KFGYD,1,Month-to-month,Mailed check,21.05,No
9415-TPKRV,8,Month-to-month,Electronic check,55.75,No
0080-OROZO,35,One year,Electronic check,99.25,No
0244-LGNFY,72,Two year,Bank transfer (automatic),92.65,No
4915-BFSXL,70,Two year,Credit card (automatic),68.95,No
7382-DFJTU,18,Month-to-month,Credit card (automatic),55.2,No
9862-KJTYK,19,Month-to-month,Credit card (automatic),25.35,No
3916-NRPAP,3,Month-to-month,Credit card (automatic),85.7,No
7905-NJMXS,7,Month-to-month,Electronic check,64.2,No
2632-TACXW,62,Two year,Bank transfer (automatic),23.65,No
7008-LZVOZ,66,Two year,Credit card (automatic),25.3,No
6048-UWKAL,69,Two year,Credit card (automatic),105.4,No
1024-KPRBB,38,One year,Mailed check,89.1,No
9498-FIMXL,8,One year,Mailed check,19.2,No
8777-MBMTS,65,Two year,Credit card (automatic),105.85,No
5174-ITUMV,67,One year,Electronic check,105.4,No
7421-ZLUPA,8,Month-to-month,Mailed check,29.25,No
2625-TRCZQ,51,Month-to-month,Electronic check,49.65,No
3733-UOCWF,61,One year,Bank transfer (automatic),85.55,No
5788-YPOEG,34,Two year,Mailed check,84.75,No
8595-SIZNC,22,One year,Bank transfer (automatic),25.6,No
7537-CBQUZ,63,Month-to-month,Bank transfer (automatic),109.4,No
9297-EONCV,72,Two year,Bank transfer (automatic),91.35,No
4312-KFRXN,72,Two year,Mailed check,25.4,No
7841-FCRQD,33,One year,Credit card (automatic),53.75,No
9058-MJLZC,24,Month-to-month,Electronic check,94.6,No
7123-WQUHX,38,One year,Bank transfer (automatic),95.0,No
6008-NAIXK,54,One year,Electronic check,55.45,No
1488-PBLJN,72,Two year,Bank transfer (automatic),116.85,No
2049-BAFNW,1,Month-to-month,Mailed check,35.9,No
9668-PUGNU,71,Two year,Electronic check,24.5,No
6661-EIPZC,48,Month-to-month,Credit card (automatic),29.5,No
9505-SQFSW,3,Month-to-month,Mailed check,40.3,No
4526-ZJJTM,25,Month-to-month,Bank transfer (automatic),88.4,No
3205-MXZRA,26,One year,Credit card (automatic),59.45,No
3466-WAESX,16,Month-to-month,Electronic check,69.1,No
1498-NHTLT,59,Two year,Electronic check,86.75,No
1100-DDVRV,17,Month-to-month,Mailed check,49.8,No
1629-DQQVB,14,Month-to-month,Bank transfer (automatic),50.1,No
6693-DJWTY,35,One year,Credit card (automatic),55.6,No
1970-KKFWL,35,Two year,Bank transfer (automatic),23.3,No
9993-LHIEB,67,Two year,Mailed check,67.85,No
1635-HDGFT,19,Two year,Mailed check,20.5,No
1936-UAFEH,68,Two year,Credit card (automatic),110.25,No
7055-HNEOJ,3,Month-to-month,Mailed check,55.8,No
1492-QGCLU,53,Month-to-month,Electronic check,85.7,No
6023-GSSXW,69,Two year,Credit card (automatic),61.45,No
2169-RRLFW,71,Two year,Credit card (automatic),25.6,No
5346-BZCHP,69,Two year,Mailed check,19.4,No
6663-JOCQO,31,One year,Bank transfer (automatic),75.25,No
6181-AXXYF,72,Two year,Credit card (automatic),24.75,No
6585-WCEWR,72,Two year,Electronic check,20.35,No
4815-GBTCD,4,Month-to-month,Electronic check,25.15,No
9112-WSNPU,35,Month-to-month,Electronic check,70.55,No
7075-BNDVQ,4,Month-to-month,Mailed check,35.0,No
8901-UPRHR,72,Two year,Bank transfer (automatic),109.2,No
4482-EWFMI,2,Month-to-month,Electronic check,69.7,No
2542-HYGIQ,1,Month-to-month,Credit card (automatic),19.95,No
1087-GRUYI,38,Two year,Bank transfer (automatic),20.4,No
6648-INWPS,16,Month-to-month,Electronic check,20.15,No
2921-XWDJH,38,Month-to-month,Electronic check,83.45,No
0361-HJRDX,68,Two year,Credit card (automatic),64.35,No
5701-GUXDC,26,One year,Credit card (automatic),35.4,No
6022-KOUQO,2,Month-to-month,Bank transfer (automatic),29.05,No
5375-XLDOF,69,Two year,Bank transfer (automatic),114.35,No
0840-DCNZE,47,One year,Bank transfer (automatic),86.95,No
3774-VBNXY,64,Two year,Mailed check,20.2,No
4367-NUYAO,0,Two year,Mailed check,25.75,No
9938-TKDGL,68,Two year,Electronic check,99.55,No
9767-FFLEM,38,Month-to-month,Credit card (automatic),69.5,No
3301-VKTGC,68,One year,Bank transfer (automatic),85.5,No
3648-GZPHF,32,One year,Mailed check,36.25,No
2001-MCUUW,46,Two year,Electronic check,108.65,No
3808-HFKDE,20,Month-to-month,Electronic check,44.35,No
1960-UYCNN,10,Month-to-month,Electronic check,95.25,No
5846-NEQVZ,71,Two year,Credit card (automatic),70.85,No
0281-CNTZX,63,Two year,Bank transfer (automatic),19.95,No
4903-CNOZC,29,One year,Credit card (automatic),70.9,No
0722-SVSFK,7,Month-to-month,Electronic check,100.4,No
2824-DXNKN,72,Two year,Bank transfer (automatic),71.45,No
3249-VHRIP,62,Two year,Credit card (automatic),43.6,No
3026-ATZYV,37,One year,Bank transfer (automatic),75.1,No
8017-UVSZU,40,Month-to-month,Credit card (automatic),56.6,No
1223-UNPKS,20,Two year,Mailed check,20.05,No
2364-UFROM,30,One year,Electronic check,70.4,No
1984-GPTEH,29,Month-to-month,Electronic check,25.15,No
4376-KFVRS,72,Two year,Credit card (automatic),114.05,No
2369-FEVNO,1,Month-to-month,Mailed check,19.9,No
5649-RXQTV,51,Month-to-month,Electronic check,99.0,No
5478-JJVZK,33,Month-to-month,Mailed check,60.9,No
2475-MROZF,30,Month-to-month,Credit card (automatic),95.0,No
8896-RAZCR,44,Two year,Mailed check,19.9,No
9068-VPWQQ,61,Two year,Credit card (automatic),75.35,No
8006-PYCSW,2,Month-to-month,Mailed check,20.1,No
6546-OPBBH,51,One year,Mailed check,23.95,No
2061-VVFST,37,Month-to-month,Bank transfer (automatic),19.5,No
7036-TYDEC,69,Two year,Electronic check,104.0,No
5057-RKGLH,9,Two year,Mailed check,20.35,No
4767-HZZHQ,30,Month-to-month,Bank transfer (automatic),82.05,No
5656-JAMLX,62,Two year,Bank transfer (automatic),19.85,No
6507-ZJSUR,23,Month-to-month,Electronic check,90.45,No
7244-QWYHG,50,One year,Bank transfer (automatic),44.45,No
2424-WVHPL,1,Month-to-month,Electronic check,74.7,No
7717-BICXI,60,Two year,Mailed check,20.55,No
4872-VXRIL,56,One year,Bank transfer (automatic),64.65,No
9555-SAHUZ,38,Month-to-month,Electronic check,54.5,No
4654-ULTTN,70,Two year,Credit card (automatic),74.8,No
7191-ADRGF,44,Two year,Bank transfer (automatic),54.3,No
9845-PEEKO,59,Two year,Credit card (automatic),79.2,No
0993-OSGPT,68,One year,Bank transfer (automatic),60.65,No
9365-SRSZE,27,Month-to-month,Electronic check,70.55,No
2988-PLAHS,3,One year,Electronic check,69.95,No
8849-PRIQJ,67,One year,Electronic check,109.4,No
1614-JBEBI,8,Month-to-month,Mailed check,20.7,No
2673-CXQEU,56,One year,Electronic check,110.5,No
9146-JRIOX,14,Month-to-month,Mailed check,25.55,No
3146-JTQHR,10,One year,Bank transfer (automatic),19.6,No
3200-MNQTF,67,Two year,Credit card (automatic),70.9,No
6543-JXSOO,23,One year,Mailed check,57.75,No
3082-WQRVY,14,One year,Mailed check,19.65,No
1998-VHJHK,27,One year,Mailed check,19.15,No
3256-EZDBI,51,Month-to-month,Credit card (automatic),29.45,No
8752-GHJFU,71,One year,Electronic check,92.0,No
2812-ENYMO,26,One year,Credit card (automatic),54.55,No
5447-VYTKW,27,Month-to-month,Mailed check,53.45,No
1930-BZLHI,21,One year,Mailed check,20.35,No
2578-JQPHZ,44,Two year,Bank transfer (automatic),100.1,No
2458-EOMRE,11,Month-to-month,Bank transfer (automatic),64.05,No
6300-BWMJX,59,Month-to-month,Electronic check,93.35,No
5630-IXDXV,47,Month-to-month,Electronic check,106.35,No
3162-ZJZFU,53,Month-to-month,Electronic check,92.55,No
2346-CZYIL,27,Two year,Credit card (automatic),20.35,No
8212-DJRCH,5,Month-to-month,Mailed check,90.35,No
8612-GXIDD,12,Two year,Bank transfer (automatic),25.4,No
2041-JIJCI,5,Month-to-month,Electronic check,64.0,No
4104-PVRPS,24,Month-to-month,Mailed check,53.6,No
0983-TATYJ,33,One year,Mailed check,51.45,No
3078-ZKNTS,13,Two year,Bank transfer (automatic),19.75,No
6184-DYUOB,3,Month-to-month,Mailed check,19.6,No
2931-VUVJN,59,One year,Electronic check,94.05,No
4926-UMJZD,31,Month-to-month,Mailed check,49.2,No
0902-XKXPN,69,Two year,Bank transfer (automatic),20.2,No
6575-SUVOI,25,Month-to-month,Credit card (automatic),69.5,No
4295-YURET,56,Two year,Credit card (automatic),72.6,No
6198-PNNSZ,56,One year,Bank transfer (automatic),109.8,No
6878-GGDWG,32,Month-to-month,Bank transfer (automatic),19.4,No
8606-OEGQZ,18,Two year,Credit card (automatic),25.3,No
1395-WSWXR,24,Two year,Mailed check,20.75,No
9825-YCXWZ,41,One year,Bank transfer (automatic),101.1,No
8597-CWYHH,43,One year,Mailed check,94.35,No
9675-ICXCT,72,Two year,Electronic check,80.8,No
0730-KOAVE,30,Month-to-month,Credit card (automatic),94.3,No
0621-HJWXJ,63,Month-to-month,Bank transfer (automatic),81.55,No
8587-XYZSF,67,Two year,Bank transfer (automatic),50.55,No
6261-LHRTG,26,Month-to-month,Credit card (automatic),54.75,No
6974-DAFLI,55,One year,Electronic check,19.7,No
9584-EXCDZ,17,Month-to-month,Bank transfer (automatic),70.5,No
9489-UTFKA,8,Month-to-month,Bank transfer (automatic),60.9,No
1453-RZFON,1,Month-to-month,Mailed check,49.9,No
8023-QHAIO,56,Month-to-month,Bank transfer (automatic),76.85,No
0071-NDAFP,25,Two year,Credit card (automatic),25.5,No
3863-QSTYI,59,Month-to-month,Electronic check,64.65,No
9065-ZCPQX,72,Two year,Bank transfer (automatic),78.85,No
4123-DVHPH,9,Month-to-month,Electronic check,88.05,No
8016-NCFVO,55,Month-to-month,Electronic check,116.5,No
1221-GHZEP,62,Two year,Mailed check,65.1,No
9743-DQKQW,3,Month-to-month,Electronic check,25.1,No
2080-CAZNM,41,Month-to-month,Electronic check,104.4,No
5197-LQXXH,71,Two year,Credit card (automatic),83.3,No
8224-UAXBZ,58,One year,Electronic check,45.35,No
7643-RCHXS,63,Two year,Electronic check,19.35,No
9853-JFZDU,35,Month-to-month,Electronic check,56.85,No
7748-UMTRK,30,Month-to-month,Electronic check,101.3,No
2661-GKBTK,60,Two year,Bank transfer (automatic),76.95,No
6199-IWKGC,46,One year,Electronic check,100.25,No
6942-LBFDP,2,Month-to-month,Mailed check,20.55,No
8413-YNHNV,69,Two year,Mailed check,90.65,No
9565-AXSMR,52,Two year,Mailed check,19.2,No
5151-HQRDG,37,Month-to-month,Mailed check,55.05,No
1459-QNFQT,70,Two year,Bank transfer (automatic),59.5,No
8838-GPHZP,63,Two year,Mailed check,20.6,No
3166-PNEOF,61,Two year,Credit card (automatic),86.45,No
3402-XRIUO,22,Month-to-month,Mailed check,63.55,No
1098-TDVUQ,1,Month-to-month,Bank transfer (automatic),19.25,No
3845-JHAMY,16,Month-to-month,Credit card (automatic),35.5,No
6131-FOYAS,35,Month-to-month,Electronic check,59.6,No
5724-BIDBU,49,One year,Electronic check,55.35,No
3758-CKOQL,59,One year,Credit card (automatic),107.0,No
5743-KHMNA,71,Two year,Bank transfer (automatic),25.55,No
6504-VBLFL,55,Two year,Electronic check,58.6,No
5453-AXEPF,17,Month-to-month,Bank transfer (automatic),80.5,No
7617-EYGLW,1,Month-to-month,Electronic check,19.45,No
1442-OKRJE,66,One year,Bank transfer (automatic),103.15,No
4583-PARNH,16,Month-to-month,Electronic check,91.55,No
7909-FIOIY,19,Month-to-month,Mailed check,24.85,No
9958-MEKUC,72,Two year,Credit card (automatic),103.95,No
2195-VVRJF,18,Month-to-month,Credit card (automatic),59.1,No
2227-JRSJX,21,Month-to-month,Bank transfer (automatic),99.15,No
1053-MXTTK,72,Two year,Bank transfer (automatic),108.65,No
2252-ISRNH,9,One year,Electronic check,90.35,No
5126-RCXYW,54,Two year,Credit card (automatic),46.0,No
6260-ONULR,1,Month-to-month,Mailed check,62.8,No
9374-YOLBJ,1,Month-to-month,Electronic check,19.25,No
2954-PIBKO,69,Two year,Credit card (automatic),64.15,No
4116-IQRFR,4,One year,Credit card (automatic),24.1,No
6972-SNKKW,6,Month-to-month,Mailed check,20.0,No
8654-DHAOW,2,Month-to-month,Mailed check,54.15,No
5498-IBWPI,66,One year,Credit card (automatic),49.4,No
4648-YPBTM,53,Two year,Bank transfer (automatic),73.9,No
4955-VCWBI,43,One year,Mailed check,20.0,No
5297-MDOIR,63,One year,Credit card (automatic),81.15,No
7030-NJVDP,24,Month-to-month,Electronic check,89.25,No
9419-IPPBE,51,One year,Electronic check,90.15,No
0422-OHQHQ,15,One year,Mailed check,20.55,No
8757-TFHHJ,1,Month-to-month,Credit card (automatic),49.8,No
0082-OQIQY,29,Month-to-month,Electronic check,94.2,No
7246-ZGQDF,1,Month-to-month,Electronic check,54.5,No
2595-KIWPV,27,Two year,Credit card (automatic),19.7,No
0654-PQKDW,62,One year,Bank transfer (automatic),70.75,No
7639-OPLNG,70,Two year,Bank transfer (automatic),79.25,No
1448-CYWKC,58,One year,Credit card (automatic),105.2,No
7730-CLDSV,72,Two year,Bank transfer (automatic),98.65,No
1385-TQOZW,9,Month-to-month,Credit card (automatic),20.45,No
9330-DHBFL,23,One year,Mailed check,66.25,No
1025-FALIX,26,Month-to-month,Credit card (automatic),69.05,No
5397-TUPSH,65,One year,Bank transfer (automatic),70.95,No
0480-KYJVA,72,Two year,Credit card (automatic),24.25,No
8250-ZNGGW,5,Month-to-month,Credit card (automatic),59.9,No
0956-ACVZC,54,One year,Credit card (automatic),94.1,No
6718-BDGHG,43,One year,Bank transfer (automatic),64.85,No
6248-BSHKG,61,One year,Mailed check,20.4,No
3374-PZLXD,34,Month-to-month,Mailed check,19.7,No
7601-DHFWZ,48,Two year,Credit card (automatic),24.0,No
8216-AZUUZ,42,Two year,Electronic check,100.4,No
1357-MVDOZ,11,Month-to-month,Bank transfer (automatic),59.65,No
1134-YWTYF,27,Month-to-month,Electronic check,53.8,No
8388-DMKAE,8,Two year,Mailed check,20.25,No
1680-VDCWW,12,One year,Bank transfer (automatic),19.8,No
4697-LUPSU,2,One year,Mailed check,20.2,No
0186-CAERR,71,One year,Bank transfer (automatic),116.3,No
1942-OQFRW,1,Month-to-month,Electronic check,44.0,No
5144-TVGLP,38,Month-to-month,Electronic check,94.75,No
0455-XFASS,3,Month-to-month,Electronic check,69.55,No
0936-NQLJU,41,Two year,Credit card (automatic),20.65,No
6691-CCIHA,62,Two year,Electronic check,84.95,No
3588-WSTTJ,35,Month-to-month,Electronic check,99.05,No
0082-LDZUE,1,Month-to-month,Mailed check,44.3,No
4191-XOVOM,63,Month-to-month,Electronic check,105.4,No
5317-FLPJF,66,Two year,Bank transfer (automatic),61.35,No
5960-MVTUK,3,Month-to-month,Electronic check,29.75,No
5709-LVOEQ,0,Two year,Mailed check,80.85,No
8034-RYTVV,55,One year,Credit card (automatic),84.25,No
4132-POCZS,52,Month-to-month,Electronic check,39.9,No
7964-VEXDG,21,Month-to-month,Electronic check,80.35,No
2307-FYNNL,65,Two year,Electronic check,109.05,No
6483-OATDN,8,Month-to-month,Credit card (automatic),51.3,No
4547-FZJWE,55,One year,Credit card (automatic),59.45,No
7134-MJPDY,66,One year,Credit card (automatic),102.85,No
6340-DACFT,50,Two year,Credit card (automatic),20.55,No
3764-MNMOI,46,Two year,Credit card (automatic),19.2,No
1897-RCFUM,39,One year,Mailed check,24.2,No
7926-IJOOU,1,Month-to-month,Credit card (automatic),19.3,No
4702-HDRKD,67,One year,Bank transfer (automatic),49.35,No
2530-FMFXO,56,Two year,Electronic check,103.2,No
6851-WEFYX,35,Month-to-month,Electronic check,100.8,No
7266-GSSJX,11,Month-to-month,Electronic check,20.45,No
3750-YHRYO,7,One year,Mailed check,20.65,No
0556-FJEGU,58,Two year,Bank transfer (automatic),70.1,No
6650-VJONK,1,Month-to-month,Bank transfer (automatic),43.85,No
7517-LDMPS,12,Month-to-month,Electronic check,84.6,No
8548-AWOFC,66,Month-to-month,Electronic check,63.85,No
2832-KJCRD,38,Month-to-month,Electronic check,103.65,No
7569-NMZYQ,72,Two year,Bank transfer (automatic),118.75,No
2501-XWWTZ,11,Month-to-month,Electronic check,70.2,No
5702-SKUOB,4,Month-to-month,Mailed check,19.6,No
4667-QONEA,60,One year,Credit card (automatic),74.85,No
7396-VJUZB,4,Month-to-month,Mailed check,45.25,No
3094-JOJAI,18,Month-to-month,Mailed check,74.15,No
5935-FCCNB,17,Month-to-month,Electronic check,94.2,No
5568-DMXZS,8,Month-to-month,Electronic check,65.45,No
5542-DHSXL,4,Month-to-month,Mailed check,54.7,No
2074-GUHPQ,17,Month-to-month,Credit card (automatic),92.7,No
9110-HSGTV,69,Two year,Credit card (automatic),82.45,No
0263-FJTQO,50,Two year,Credit card (automatic),70.5,No
4860-YZGZM,10,Month-to-month,Electronic check,20.0,No
2056-EVGZL,68,One year,Credit card (automatic),105.75,No
5712-VBOXD,4,Month-to-month,Credit card (automatic),20.15,No
8231-BSWXX,71,One year,Credit card (automatic),79.05,No
2181-UAESM,2,Month-to-month,Electronic check,53.45,No
5699-BNCAS,71,Two year,Mailed check,24.65,No
7205-BAIAD,40,Two year,Bank transfer (automatic),20.6,No
7777-UNYHB,12,Month-to-month,Credit card (automatic),20.1,No
5995-WWKKG,37,One year,Electronic check,19.8,No
3082-YVEKW,23,Two year,Bank transfer (automatic),77.15,No
0862-PRCBS,68,Two year,Credit card (automatic),103.75,No
3472-QPRCH,40,Two year,Credit card (automatic),25.25,No
6060-QBMGV,70,Two year,Credit card (automatic),19.85,No
6586-MYGKD,70,Two year,Credit card (automatic),76.95,No
9659-QEQSY,45,Month-to-month,Electronic check,115.65,No
6542-LWGXJ,3,Month-to-month,Mailed check,25.0,No
8384-FZBJK,57,Month-to-month,Electronic check,100.6,No
2789-HQBOU,3,Month-to-month,Electronic check,80.35,No
3067-SVMTC,68,One year,Bank transfer (automatic),55.9,No
7446-KQISO,45,Two year,Bank transfer (automatic),109.75,No
8735-SDUFN,72,Two year,Bank transfer (automatic),24.3,No
8670-ERCJH,72,Two year,Bank transfer (automatic),113.4,No
0732-OCQOC,52,Two year,Bank transfer (automatic),25.05,No
4177-JPDFU,12,Month-to-month,Mailed check,34.0,No
0459-SPZHJ,63,Two year,Credit card (automatic),83.5,No
9585-KKMFD,41,Two year,Mailed check,20.0,No
8331-ZXFOE,58,One year,Credit card (automatic),71.1,No
2230-XTUWL,48,Two year,Mailed check,19.55,No
2294-DMMUS,62,Month-to-month,Credit card (automatic),70.45,No
9225-BZLNZ,72,Two year,Electronic check,85.25,No
9845-QOMAD,14,One year,Mailed check,19.75,No
9786-YWNHU,63,Two year,Mailed check,63.55,No
1760-CAZHT,25,Month-to-month,Mailed check,20.8,No
1641-RQDAY,32,Month-to-month,Electronic check,100.4,No
5945-AZYHT,71,One year,Electronic check,109.6,No
6371-NZYEG,16,Two year,Mailed check,64.25,No
8663-UPDGF,26,Month-to-month,Bank transfer (automatic),69.5,No
6979-TNDEU,8,Month-to-month,Mailed check,19.2,No
4419-UJMUS,69,Two year,Electronic check,99.35,No
6077-BDPXA,3,Month-to-month,Electronic check,70.15,No
4703-MQYKT,21,Two year,Mailed check,19.6,No
5950-AAAGJ,18,Month-to-month,Bank transfer (automatic),84.3,No
6139-ZZRBQ,64,Two year,Bank transfer (automatic),20.05,No
1150-FTQGN,60,One year,Bank transfer (automatic),94.15,No
2525-GVKQU,60,Two year,Mailed check,20.6,No
3251-YMVWZ,53,One year,Bank transfer (automatic),24.05,No
8512-WIWYV,32,One year,Credit card (automatic),20.35,No
7398-LXGYX,44,Month-to-month,Credit card (automatic),84.8,No
1301-LOPVR,29,One year,Credit card (automatic),55.35,No
2642-MAWLJ,36,Two year,Bank transfer (automatic),20.25,No
5681-LLOEI,43,One year,Credit card (automatic),91.25,No
4633-MKHYU,9,Month-to-month,Mailed check,88.4,No
3865-QBWSJ,38,Month-to-month,Mailed check,80.45,No
7109-MFBYV,26,Month-to-month,Electronic check,45.45,No
5760-FXFVO,6,Month-to-month,Electronic check,78.95,No
9938-PRCVK,41,Two year,Bank transfer (automatic),19.7,No
2371-JQHZZ,24,Month-to-month,Electronic check,93.0,No
3982-JGSFD,36,One year,Credit card (automatic),20.35,No
9534-NSXEM,26,One year,Credit card (automatic),20.65,No
0997-YTLNY,19,Month-to-month,Mailed check,48.8,No
1852-XEMDW,22,Month-to-month,Mailed check,65.05,No
1779-PWPMG,72,Two year,Bank transfer (automatic),114.65,No
1791-PQHBB,2,Month-to-month,Credit card (automatic),61.2,No
7401-JIXNM,54,Two year,Credit card (automatic),91.3,No
3229-USWAR,34,One year,Bank transfer (automatic),79.95,No
2887-JPYLU,41,Month-to-month,Bank transfer (automatic),45.2,No
3740-RLMVT,67,One year,Bank transfer (automatic),60.95,No
4957-TIALW,15,One year,Credit card (automatic),65.6,No
2592-HODOV,13,One year,Credit card (automatic),19.3,No
4226-KKDON,8,Month-to-month,Electronic check,66.65,No
2858-EIMXH,53,One year,Credit card (automatic),95.85,No
7634-WSWDB,8,Month-to-month,Electronic check,38.5,No
1099-BTKWT,68,One year,Electronic check,54.4,No
6579-JPICP,1,Month-to-month,Mailed check,20.4,No
0523-VNGTF,52,Month-to-month,Electronic check,50.5,No
4694-PHWFW,8,Month-to-month,Mailed check,19.95,No
9339-FIIJL,72,Two year,Bank transfer (automatic),85.95,No
5811-IWXYM,52,One year,Bank transfer (automatic),101.25,No
1020-JPQOW,56,Month-to-month,Electronic check,90.55,No
6549-BTYPG,60,Two year,Credit card (automatic),60.8,No
8510-BBWMU,41,One year,Mailed check,19.75,No
3577-AMVUX,1,Month-to-month,Mailed check,55.05,No
6837-HAEVO,69,Two year,Electronic check,105.0,No
2523-EWWZL,27,Month-to-month,Electronic check,76.1,No
0486-LGCCH,11,Two year,Mailed check,19.65,No
0019-GFNTW,56,Two year,Bank transfer (automatic),45.05,No
7219-TLZHO,4,Month-to-month,Mailed check,20.85,No
8402-EIVQS,67,One year,Credit card (automatic),100.9,No
7945-HLKEA,60,One year,Electronic check,64.75,No
5345-BMKWB,8,Month-to-month,Mailed check,20.25,No
3347-YJZZE,29,Month-to-month,Credit card (automatic),80.1,No
